1148.2092383	816.1050186	64.2737484	21.0000000
1074.3090163	844.7699227	64.2424984	16.0000000
1067.0092886	791.6742684	64.2081217	21.0000000
1079.8311708	750.8803127	64.1831213	20.0000000
1110.0312740	751.9341521	64.1862463	19.0000000
1154.3596538	719.1772643	64.2393729	14.0000000
1204.1466712	749.2071659	64.2081224	21.0000000
1212.3183416	792.6101984	64.2393728	17.0000000
1200.5185939	846.0910138	64.3081219	19.0000000
1181.1488177	861.3099602	64.3049990	17.0000000
1158.5975813	882.2895274	64.2643725	18.0000000
1105.2144225	864.1891303	64.2456225	18.0000000
1110.4634435	802.3785646	64.2268730	21.0000000
1132.3284706	777.8241731	64.2237472	19.0000000
1158.6383461	772.3678158	64.2206242	23.0000000
1171.4822687	799.9394492	64.2456226	21.0000000
1154.9560463	812.9426024	64.2643724	18.0000000
1141.9136270	822.1832877	64.2393730	17.0000000
