1140.0270344	1020.7372275	65.3248753	16.0000000
1122.5311166	1044.3389306	65.3186292	18.0000000
1075.7547071	1035.2915382	65.3123646	14.0000000
1092.4919269	1005.7811234	65.3248713	19.0000000
1087.9209744	958.9931194	65.3342430	16.0000000
1151.3349950	922.9041021	65.3342421	13.0000000
1224.0275570	965.5440214	65.3155023	19.0000000
1194.4370689	995.0259492	65.3217518	17.0000000
1223.6583692	1036.7092075	65.3061356	19.0000000
1156.0466042	1088.8968968	65.3061184	16.0000000
1181.2226459	1045.7850161	65.3154976	19.0000000
1173.2949456	1006.1046801	65.3248790	19.0000000
1133.8610160	983.7924704	65.3279911	15.0000000
